;_id;zip;scrapedate;Boligareal;Vgtet_areal;Grundareal;Rum_vrelser;Antal_plan;Bygger;Energimrke;Ejerudgifter_pr__md_;Pris_m_;Liggetid;Tidligere_salgspris;Udbetaling;Brutto_ekskl__ejerudgifter;Netto_ekskl__ejerudgifter;Ombygget;Klder;Prisudvikling;Boligydelse;Forbrugsafh__forhold;Teknisk_pris;pris
607;60803182;6100;12-08-2022;174;149;2060;43;1;1979;NA;1633;8691;325;NA;65000;6909;5512;1996;NA;7;NA;NA;NA;1294959
608;60803274;6100;12-08-2022;155;171;735;55;2;1957;NA;NA;NA;NA;NA;90000;9266;7393;NA;71;NA;NA;NA;NA;NA
609;60803106;6100;12-08-2022;94;115;680;43;3;1955;NA;1442;6043;340;NA;35000;3737;2981;NA;56;NA;NA;NA;NA;694945
610;60802969;6100;12-08-2022;148;163;1003;54;1;1980;NA;1695;5491;510;NA;45000;4797;3827;NA;NA;NA;NA;NA;NA;895033
611;60803220;6100;12-08-2022;140;139;490;53;2;1900;NA;1258;4640;287;NA;35000;3453;2754;2005;NA;NA;NA;NA;NA;644960
612;60803373;6100;12-08-2022;175;202;804;65;2;1965;NA;2284;13837;99;NA;140000;14810;11817;NA;60;NA;NA;NA;NA;2795074
613;60803193;6100;12-08-2022;109;139;902;43;2;1857;NA;1355;9676;329;NA;70000;7158;5711;NA;NA;NA;NA;NA;NA;1344964
614;60803263;6100;12-08-2022;65;86;738;21;2;1951;NA;1608;10407;182;NA;45000;4771;3803;NA;42;NA;NA;NA;NA;895002
615;60803336;6100;12-08-2022;162;191;1068;54;3;1953;NA;2373;14634;126;NA;140000;14810;11817;NA;90;7;NA;NA;NA;2795094
616;60802851;6100;12-08-2022;157;165;948;54;1;1976;NA;2297;16333;666;NA;135000;14299;11410;NA;NA;4;NA;NA;NA;2694945
617;60803360;6100;12-08-2022;125;133;954;43;1;1971;NA;1518;6391;84;NA;45000;4521;3604;NA;NA;NA;NA;NA;NA;850003
618;60803167;6100;12-08-2022;243;224;858;75;3;1964;NA;1573;15156;339;NA;170000;17996;14360;NA;NA;3;NA;NA;NA;3394944
619;60803148;6100;12-08-2022;100;NA;NA;43;1;1989;NA;2041;11950;365;NA;60000;6381;5091;NA;NA;8;NA;NA;NA;NA
620;60905758;6100;12-08-2022;160;154;1103;53;2;1850;NA;1888;5162;415;NA;40000;4254;3393;1984;NA;16;NA;NA;NA;794948
621;60802869;6100;12-08-2022;267;307;486;64;2;1947;NA;2443;14007;125;NA;215000;22775;18173;NA;101;NA;NA;NA;NA;4300149
622;60902537;6100;12-08-2022;231;168;2330;85;2;1915;NA;2546;9494;1784;NA;80000;8500;6782;1974;56;11;NA;NA;NA;1594992
623;60803335;6100;12-08-2022;143;190;931;65;3;1951;NA;2156;7289;140;NA;70000;7379;5883;2004;107;7;NA;NA;NA;1384910
624;75204772;7540;12-08-2022;127;167;1419;42;3;1955;NA;1141;2066;833;NA;25000;1848;1492;1972;59;27;NA;NA;NA;345022
625;95705018;9560;12-08-2022;309;357;19132;64;1;1860;NA;2336;2381;1667;NA;45000;4645;3713;1986;NA;15;NA;NA;NA;850017
626;95603221;9560;12-08-2022;136;148;880;32;2;1912;NA;1525;4358;189;NA;35000;3456;2760;NA;NA;14;NA;NA;NA;644984
627;95802408;9560;12-08-2022;154;149;2031;43;2;1948;NA;1699;4362;891;NA;35000;3488;2785;NA;NA;18;NA;NA;NA;649938
628;95602742;9560;12-08-2022;98;100;602;32;2;1947;NA;1478;7750;1200;NA;40000;4150;3314;1983;4;NA;NA;NA;NA;775000
629;95802766;9560;12-08-2022;137;145;1257;21;1;1895;NA;1939;4814;436;NA;35000;3743;2991;1998;NA;7;NA;NA;NA;698030
630;93802665;9370;12-08-2022;125;132;377;43;2;1916;NA;1261;2462;85;NA;25000;1729;1391;2000;NA;NA;NA;NA;NA;324984
631;93802635;9370;12-08-2022;151;158;694;43;1;1965;NA;1643;4399;300;NA;35000;3726;2996;1977;NA;10;NA;NA;NA;695042
632;87601878;7362;12-08-2022;96;98;NA;32;1;1990;NA;NA;NA;276;NA;NA;NA;NA;NA;NA;NA;2500;1856;338600;NA
633;87601656;7362;12-08-2022;114;130;5960;32;3;1943;NA;1222;5346;937;NA;35000;3291;2746;NA;5;NA;NA;NA;NA;694980
634;87601975;7362;12-08-2022;83;90;671;32;1;1966;NA;994;4389;105;NA;25000;2130;1718;NA;NA;20;NA;NA;NA;395010
635;87601983;7362;12-08-2022;167;186;4480;52;2;1936;NA;NA;NA;NA;NA;35000;3754;3017;1978;6;NA;NA;NA;NA;NA
636;77002550;7730;12-08-2022;178;185;480;77;3;1962;NA;1299;3216;1183;NA;30000;3206;2567;1972;30;8;NA;NA;NA;594960
637;77102810;7730;12-08-2022;126;138;340;54;1;1973;NA;1337;4312;136;NA;30000;3214;2575;NA;NA;NA;NA;NA;NA;595056
638;77003147;7730;12-08-2022;138;146;736;54;1;1968;NA;1457;5130;359;NA;40000;3996;3202;NA;NA;19;NA;NA;NA;748980
639;71104577;7673;12-08-2022;122;134;1320;54;1;1846;NA;971;3694;98;NA;25000;2512;2061;NA;NA;NA;NA;NA;NA;494996
640;71104341;7673;12-08-2022;93;122;771;43;3;1955;NA;1131;4057;388;NA;25000;2277;1917;NA;63;17;NA;NA;NA;494954
641;69208436;7673;12-08-2022;282;284;3243;54;NA;1871;NA;1829;2447;416;NA;35000;3728;2989;2000;NA;22;NA;NA;NA;694948
642;71103894;7673;12-08-2022;119;127;1572;53;2;1888;NA;1151;3898;548;NA;25000;2723;2180;1988;NA;45;NA;NA;NA;495046
643;69208414;7673;12-08-2022;117;91;1200;54;1;1900;NA;1069;5440;NA;NA;25000;2676;2145;NA;NA;NA;NA;NA;NA;495040
644;46102144;4652;12-08-2022;210;211;1071;65;2;1975;NA;2729;11351;256;NA;120000;12688;10130;NA;NA;11;NA;NA;NA;2395061
645;46805175;4652;12-08-2022;137;122;314;54;2;1950;NA;1683;12254;101;NA;75000;7949;6346;NA;NA;9;NA;NA;NA;1494988
646;46804049;4652;12-08-2022;172;132;844;63;2;1914;NA;2032;16629;106;NA;110000;11727;9370;NA;NA;NA;NA;NA;NA;2195028
647;46804247;4652;12-08-2022;236;227;16649;54;NA;1872;NA;2928;17599;546;NA;2,00E+05;20992;16761;1998;NA;11;NA;NA;NA;3994973
648;55003250;5463;12-08-2022;376;302;12438;34;1;1920;NA;2791;9917;134;NA;150000;15814;12673;2011;148;NA;NA;NA;NA;2994934
649;55002844;5463;12-08-2022;91;135;1540;24;2;1890;NA;1360;5000;415;NA;35000;3316;2719;NA;NA;NA;NA;NA;NA;675000
650;48006198;4690;12-08-2022;166;174;800;54;NA;2021;2020;3100;24713;135;NA;215000;22856;18301;NA;NA;NA;NA;NA;NA;4300062
651;48006177;4690;12-08-2022;164;172;788;64;2;1887;NA;NA;NA;NA;NA;60000;6267;5013;1994;15;NA;NA;NA;NA;NA
652;48006237;4690;12-08-2022;131;143;648;44;1;1976;NA;NA;NA;NA;NA;140000;14504;11613;1987;NA;NA;NA;NA;NA;NA
653;48006227;4690;12-08-2022;202;183;800;55;1;1976;NA;2779;13634;120;NA;125000;13240;10593;NA;NA;11;NA;NA;NA;2495022
654;48006239;4690;12-08-2022;149;168;744;54;3;1968;NA;2362;13065;108;NA;110000;11616;9300;NA;45;12;NA;NA;NA;2194920
655;48005879;4690;12-08-2022;148;158;713;54;1;1973;NA;2553;15791;154;NA;125000;13341;10682;1979;NA;7;NA;NA;NA;2494978
656;48006098;4690;12-08-2022;175;178;1376;64;1;1975;NA;3170;14994;175;NA;135000;14099;11280;NA;NA;4;NA;NA;NA;2668932
657;48006161;4690;12-08-2022;147;157;960;55;1;1979;NA;2696;17803;153;NA;140000;14795;11837;NA;NA;NA;NA;NA;NA;2795071
658;48006162;4690;12-08-2022;202;NA;876;66;2;1974;NA;3631;14332;148;NA;145000;15351;12282;NA;NA;NA;NA;NA;NA;NA
659;48005997;4690;12-08-2022;218;240;13184;85;2;1877;NA;4628;9979;207;NA;120000;12712;10170;1960;NA;0;NA;NA;NA;2394960
660;48005711;4690;12-08-2022;87;92;739;44;1;2005;NA;1803;16033;482;NA;75000;7880;6309;NA;NA;8;NA;NA;NA;1475036
661;48005971;4690;12-08-2022;126;128;663;42;2;1930;NA;2087;17148;266;NA;110000;11657;9326;1978;NA;8;NA;NA;NA;2194944
662;48006146;4690;12-08-2022;151;163;840;54;1;1975;NA;2720;18988;156;NA;155000;16343;13085;1982;NA;5;NA;NA;NA;3095044
663;46804882;4690;12-08-2022;207;211;851;54;2;1972;NA;2594;11825;273;NA;125000;12325;10098;NA;NA;4;NA;NA;NA;2495075
664;48006218;4690;12-08-2022;113;119;650;43;1;1986;NA;2226;20798;101;NA;125000;14234;11180;NA;NA;NA;NA;NA;NA;2474962
665;48006121;4690;12-08-2022;141;163;846;53;2;1964;NA;2774;17515;102;NA;145000;15128;12104;1973;49;NA;NA;NA;NA;2854945
666;26804952;4622;12-08-2022;96;103;781;43;1;1964;NA;2613;22767;183;NA;120000;12386;10025;NA;NA;15;NA;NA;NA;2345001
667;95602448;8970;12-08-2022;146;162;790;63;2;1887;NA;1339;3691;1767;NA;30000;3224;2583;1976;NA;NA;NA;NA;NA;597942
668;95603253;8970;12-08-2022;149;176;789;64;1;1992;NA;1307;4233;107;NA;40000;3987;3184;NA;NA;NA;NA;NA;NA;745008
669;95603249;8970;12-08-2022;109;142;1314;43;2;1963;NA;1208;4894;108;NA;35000;3738;2995;NA;59;NA;NA;NA;NA;694948
670;89304847;8970;12-08-2022;150;158;572;32;2;1830;NA;1352;4399;282;NA;35000;3834;3075;1975;NA;NA;NA;NA;NA;695042
671;95603235;8970;12-08-2022;125;131;666;43;2;1942;NA;980;3397;94;NA;25000;2405;1926;NA;NA;NA;NA;NA;NA;445007
672;40101595;2640;12-08-2022;134;164;900;53;1;1973;NA;3647;24384;99;NA;2,00E+05;21102;17115;NA;66;2;NA;NA;NA;3998976
673;26403363;2640;12-08-2022;124;129;889;43;1;1973;NA;3582;27132;126;NA;175000;20249;16144;NA;NA;3;NA;NA;NA;3500028
674;26403326;2640;12-08-2022;218;227;763;75;2;1962;NA;3325;22026;146;NA;250000;24855;20616;2020;22;6;NA;NA;NA;4999902
675;26403358;2640;12-08-2022;98;102;353;43;2;1932;NA;2192;24265;142;NA;125000;13146;10662;NA;10;1;NA;NA;NA;2475030
676;26403307;2640;12-08-2022;174;172;702;65;2;1978;NA;3633;22081;94;NA;190000;20107;16308;NA;NA;11;NA;NA;NA;3797932
677;60702163;6094;12-08-2022;166;179;918;64;1;1985;NA;2109;10028;121;NA;90000;9530;7657;NA;NA;3;NA;NA;NA;1795012
678;60701596;6094;12-08-2022;140;142;596;43;2;1877;NA;1591;7359;1033;NA;55000;5696;4580;1997;NA;NA;NA;NA;NA;1044978
679;60702126;6094;12-08-2022;174;215;1504;54;2;1877;NA;NA;NA;NA;NA;60000;6093;4895;1991;NA;NA;NA;NA;NA;NA
680;60702113;6094;12-08-2022;150;NA;965;63;2;1900;NA;1525;6300;262;NA;50000;5064;4071;1989;NA;5;NA;NA;NA;NA
681;60701904;6094;12-08-2022;205;243;814;54;2;1974;NA;2981;10267;545;NA;125000;14355;11328;NA;96;4;NA;NA;NA;2494881
682;60702149;6094;12-08-2022;147;180;922;54;3;1958;NA;2032;6917;164;NA;65000;6776;5448;1997;56;4;NA;NA;NA;1245060
683;28202255;2900;12-08-2022;233;286;1103;87;3;1933;NA;7866;61189;302;NA;875000;92106;75446;NA;124;3;NA;NA;NA;17500054
684;29104680;2900;12-08-2022;239;307;1182;75;NA;1990;NA;15109;97720;NA;NA;1500000;157844;129294;NA;134;NA;NA;NA;NA;30000040
685;29203508;2900;12-08-2022;135;168;760;53;1;1936;NA;NA;NA;NA;NA;335000;35281;28898;NA;73;NA;NA;NA;NA;NA
686;30005764;3000;12-08-2022;138;171;516;64;3;1951;NA;3700;21023;245;NA;180000;19119;15412;1965;79;5;NA;NA;NA;3594933
687;30005990;3000;12-08-2022;86;106;372;42;2;1953;NA;2799;23349;95;NA;125000;13117;10573;1974;18;NA;NA;NA;NA;2474994
688;68802195;6893;12-08-2022;165;171;878;54;2;1980;NA;1112;3655;266;NA;35000;3348;2699;1989;NA;7;NA;NA;NA;625005
689;68702170;6893;12-08-2022;130;135;648;32;3;1900;2010;1048;3667;318;NA;25000;2684;2163;1961;NA;NA;NA;NA;NA;495045
690;68802208;6893;12-08-2022;178;179;1082;75;2;1981;NA;1474;19553;233;NA;175000;18536;14944;NA;NA;NA;NA;NA;NA;3499987
691;68305257;6893;12-08-2022;99;118;1133;43;1;1994;NA;2255;16907;144;NA;1,00E+05;10596;8542;NA;NA;NA;NA;NA;NA;1995026
692;68702169;6893;12-08-2022;125;130;380;43;3;1900;2010;974;3808;318;NA;25000;2684;2163;NA;NA;NA;NA;NA;NA;495040
693;68305377;6893;12-08-2022;220;243;7816;64;3;1908;NA;1906;4424;360;NA;55000;5736;4624;NA;6;7;NA;NA;NA;1075032
694;68305625;6893;12-08-2022;139;153;1231;63;2;1915;NA;1129;4542;87;NA;35000;3880;3130;2000;NA;NA;NA;NA;NA;694926
695;70601866;6893;12-08-2022;198;240;1612;63;1;1917;NA;1281;3313;114;NA;40000;3940;3248;1980;NA;NA;NA;NA;NA;795120
696;47503216;4681;12-08-2022;106;119;776;43;1;1967;NA;2765;18445;100;NA;110000;11616;9395;NA;NA;NA;NA;NA;NA;2194955
697;46805168;4681;12-08-2022;138;136;631;43;2;1986;NA;3077;23493;119;NA;160000;18362;14585;NA;NA;NA;NA;NA;NA;3195048
698;46102074;4681;12-08-2022;84;NA;1000;32;1;1964;NA;2645;20179;176;NA;85000;9021;7291;NA;NA;NA;NA;NA;NA;NA
699;27402273;2730;12-08-2022;168;169;702;74;1;1959;NA;4491;29556;126;NA;250000;26435;21628;1970;NA;9;NA;NA;NA;4994964
700;27402325;2730;12-08-2022;145;150;1004;63;1;1954;NA;4164;31933;133;NA;240000;25448;20835;1970;NA;4;NA;NA;NA;4789950
701;47111673;4160;12-08-2022;118;122;964;32;1;2003;NA;2091;15533;122;NA;95000;10042;8101;NA;NA;NA;NA;NA;NA;1895026
702;47111168;4160;12-08-2022;195;198;872;43;2;1973;NA;2485;9571;330;NA;95000;10455;8442;NA;NA;4;NA;NA;NA;1895058
703;47110949;4160;12-08-2022;130;142;900;43;1;1973;NA;2427;13345;127;NA;95000;10055;8111;NA;NA;5;NA;NA;NA;1894990
704;41005458;4160;12-08-2022;436;460;7262;75;2;2008;2;5141;7598;394;NA;175000;18543;14960;NA;NA;5;NA;NA;NA;3495080
705;47111642;4160;12-08-2022;290;221;15000;65;2;1917;2010;2670;17172;106;NA;190000;20037;16165;2020;NA;NA;NA;NA;NA;3795012
706;98501195;9850;12-08-2022;119;132;825;43;1;1952;NA;1586;5038;479;NA;35000;3560;2839;1972;12;4;NA;NA;NA;665016
707;98501261;9850;12-08-2022;116;121;732;43;1;1974;NA;1404;4917;302;NA;30000;3202;2553;NA;NA;8;NA;NA;NA;594957
708;98501236;9850;12-08-2022;154;163;1522;43;2;1877;NA;1704;4282;374;NA;35000;3744;2985;2003;NA;6;NA;NA;NA;697966
709;98501234;9850;12-08-2022;147;154;592;53;1;1947;NA;1559;5162;394;NA;40000;4254;3392;1968;NA;NA;NA;NA;NA;794948
710;98500163;9850;12-08-2022;104;112;676;43;1;1963;NA;1531;7366;3702;NA;45000;4390;3501;NA;NA;NA;NA;NA;NA;824992
711;98501225;9850;12-08-2022;225;220;901;97;2;1964;NA;1837;3159;403;NA;35000;3727;2972;1972;NA;21;NA;NA;NA;694980
712;98501271;9850;12-08-2022;90;98;390;54;2;1872;NA;1254;4592;274;NA;25000;2425;1934;1976;NA;10;NA;NA;NA;450016
713;93303181;9320;12-08-2022;107;114;485;64;2;1934;NA;1262;6535;296;NA;40000;3991;3177;1980;NA;NA;NA;NA;NA;744990
714;93303196;9320;12-08-2022;142;147;800;53;3;1948;NA;1445;5088;245;NA;40000;4007;3190;1994;NA;6;NA;NA;NA;747936
715;93303234;9320;12-08-2022;99;87;765;32;2;1950;NA;1106;6885;130;NA;30000;3236;2576;1978;NA;NA;NA;NA;NA;598995
716;93303001;9320;12-08-2022;165;232;2758;53;2;1908;NA;NA;NA;NA;NA;30000;3212;2557;2000;NA;NA;NA;NA;NA;NA
717;93303185;9320;12-08-2022;120;122;334;43;2;1925;NA;1166;6131;282;NA;40000;4007;3190;1975;NA;6;NA;NA;NA;747982
718;70502078;7560;12-08-2022;224;NA;1009;64;3;1910;NA;1782;3549;1535;NA;40000;3586;3025;NA;16;NA;NA;NA;NA;NA
719;98104614;9800;12-08-2022;115;123;539;32;2;1890;NA;1431;6911;99;NA;45000;4551;3629;NA;NA;NA;NA;NA;NA;850053
720;95207781;9500;12-08-2022;104;106;907;32;2;1850;NA;1447;7066;254;NA;40000;3574;2962;1989;NA;6;NA;NA;NA;748996
721;95705723;9500;12-08-2022;117;126;765;32;1;1936;NA;1101;4722;261;NA;30000;3203;2570;1992;NA;20;NA;NA;NA;594972
722;88103797;9500;12-08-2022;126;135;17500;43;2;1877;NA;1261;4407;287;NA;30000;3215;2584;NA;NA;5;NA;NA;NA;594945
723;95207640;9500;12-08-2022;244;NA;714;96;3;1910;NA;1405;3053;398;NA;40000;4177;3339;1969;75;17;NA;NA;NA;NA
724;95206274;9500;12-08-2022;134;157;1160;54;3;1912;NA;1427;2834;1506;NA;25000;2194;1793;NA;28;6;NA;NA;NA;444938
725;62705764;6280;12-08-2022;208;163;1972;97;2;1957;NA;1864;7331;129;NA;60000;6417;5157;NA;12;8;NA;NA;NA;1194953
726;62703138;6280;12-08-2022;187;234;817;43;3;1955;NA;1606;4060;2052;NA;50000;4751;3905;NA;72;NA;NA;NA;NA;950040
727;62706144;6280;12-08-2022;189;192;720;54;2;1938;NA;1379;3099;136;NA;30000;3011;2474;1976;NA;NA;NA;NA;NA;595008
728;62706119;6280;12-08-2022;87;103;563;43;2;1965;NA;NA;NA;NA;NA;25000;2674;2146;NA;34;NA;NA;NA;NA;NA
729;43003473;4300;12-08-2022;85;107;394;42;3;1911;NA;2525;19579;94;NA;105000;11086;8927;NA;35;5;NA;NA;NA;2094953
730;43103050;4300;12-08-2022;177;195;909;86;1;1976;NA;3709;14846;101;NA;145000;15297;12318;1984;29;6;NA;NA;NA;2894970
731;43103458;4300;12-08-2022;130;134;813;43;1;1969;NA;3002;22351;88;NA;150000;17217;13608;NA;NA;9;NA;NA;NA;2995034
732;43103433;4300;12-08-2022;156;175;1580;53;1;1937;NA;3415;18840;135;NA;165000;17496;14079;1988;42;6;NA;NA;NA;3297000
733;43103075;4300;12-08-2022;110;NA;NA;43;NA;1919;NA;1520;18136;283;NA;1,00E+05;9296;7753;2020;NA;13;NA;NA;NA;NA
734;43103323;4300;12-08-2022;225;236;1192;76;1;1971;NA;4243;19047;87;NA;225000;23804;19155;1981;NA;NA;NA;NA;NA;4495092
735;43103346;4300;12-08-2022;79;119;591;33;1;1962;NA;2552;18445;197;NA;110000;11672;9392;NA;91;NA;NA;NA;NA;2194955
736;49304036;4960;12-08-2022;288;699;9818;52;2;1956;NA;4164;2575;1317;NA;90000;8921;7270;NA;52;10;NA;NA;NA;1799925
737;49702492;4960;12-08-2022;125;185;2700;55;2;1926;NA;1304;2135;132;NA;25000;2123;1689;NA;NA;19;NA;NA;NA;394975
738;49305333;4960;12-08-2022;84;87;476;32;2;1936;NA;1113;4011;91;NA;25000;1959;1559;NA;NA;NA;NA;NA;NA;348957
739;47111494;4684;12-08-2022;162;163;798;64;2;1984;NA;NA;NA;NA;NA;110000;11347;9154;1989;NA;NA;NA;NA;NA;NA
740;47111771;4684;12-08-2022;140;155;715;54;1;1986;NA;2743;14826;85;NA;115000;12171;9826;NA;NA;4;NA;NA;NA;2298030
741;47111353;4684;12-08-2022;152;156;745;64;1;1983;NA;2638;12808;170;NA;1,00E+05;10536;8499;NA;NA;9;NA;NA;NA;1998048
742;47111824;4684;12-08-2022;107;117;676;43;2;1923;NA;2009;12803;85;NA;75000;7974;6433;NA;NA;NA;NA;NA;NA;1497951
743;47111482;4684;12-08-2022;113;144;928;43;2;1957;NA;2379;11076;185;NA;80000;8486;6845;NA;59;3;NA;NA;NA;1594944
744;47111593;4684;12-08-2022;146;176;723;43;2;1959;NA;2278;5955;121;NA;55000;5571;4494;1988;103;5;NA;NA;NA;1048080
745;47502456;4684;12-08-2022;361;258;57396;64;NA;1877;NA;3335;18973;735;NA;245000;25815;20842;2002;NA;2;NA;NA;NA;4895034
746;47111251;4684;12-08-2022;144;NA;825;54;1;1986;NA;2530;10069;284;NA;75000;7687;6201;NA;NA;15;NA;NA;NA;NA
747;61012056;6670;12-08-2022;140;165;1146;43;1;1961;NA;NA;NA;NA;NA;40000;4274;3441;1978;18;NA;NA;NA;NA;NA
748;29104722;2840;12-08-2022;134;142;989;55;1;1971;NA;6251;44718;127;NA;320000;33453;27585;1984;NA;4;NA;NA;NA;6349956
749;29104676;2840;12-08-2022;211;NA;1530;75;2;1978;NA;9462;68697;231;NA;725000;76301;62918;NA;NA;2;NA;NA;NA;NA
750;29104439;2840;12-08-2022;220;205;1002;84;2;1860;NA;5947;34122;436;NA;350000;36859;30393;2018;NA;18;NA;NA;NA;6995010
751;27003361;2840;12-08-2022;163;190;720;65;5;1928;NA;7378;39447;104;NA;375000;39674;32716;2009;54;6;NA;NA;NA;7494930
752;29104161;2840;12-08-2022;208;222;1070;74;3;1961;NA;7666;39414;287;NA;440000;46075;37993;1977;47;12;NA;NA;NA;8749908
753;29104733;2840;12-08-2022;151;135;1063;53;2;1800;2010;6251;43296;104;NA;295000;30797;25394;2012;NA;10;NA;NA;NA;5844960
754;29104693;2840;12-08-2022;121;154;1118;66;3;1927;NA;7286;47370;167;NA;365000;38436;31694;1957;70;NA;NA;NA;NA;7294980
755;29104782;2840;12-08-2022;205;NA;1000;64;2;2017;2010;NA;NA;NA;NA;875000;92386;76132;NA;NA;NA;NA;NA;NA;NA
756;87105951;8700;12-08-2022;147;162;698;43;2;1930;NA;NA;NA;NA;NA;45000;4498;3620;1976;NA;NA;NA;NA;NA;NA
757;87105808;8700;12-08-2022;95;105;690;21;1;1944;NA;NA;NA;NA;NA;25000;2679;2156;1965;NA;NA;NA;NA;NA;NA
758;87003728;8700;12-08-2022;112;142;3991;21;1;1822;NA;1569;4894;409;NA;35000;3482;2867;1968;NA;NA;NA;NA;NA;694948
759;87105850;8700;12-08-2022;84;114;1033;44;3;1956;NA;1838;6974;280;NA;40000;4272;3441;NA;43;10;NA;NA;NA;795036
760;30102402;2970;12-08-2022;110;138;824;43;2;1961;NA;4924;36196;193;NA;250000;26391;21617;NA;60;15;NA;NA;NA;4995048
761;30102569;2970;12-08-2022;137;143;802;66;1;1970;NA;4934;38427;121;NA;275000;29073;23815;NA;NA;8;NA;NA;NA;5495061
762;30101980;2970;12-08-2022;96;137;1007;31;2;1978;NA;4658;32810;149;NA;225000;23756;19576;2000;96;4;NA;NA;NA;4494970
763;49205046;4913;12-08-2022;124;139;992;43;1;1965;NA;1191;3561;213;NA;25000;2514;2047;NA;NA;6;NA;NA;NA;494979
764;49204827;4913;12-08-2022;160;178;802;53;3;1927;NA;1198;4298;428;NA;40000;3748;3052;NA;4;4;NA;NA;NA;765044
765;49204636;4913;12-08-2022;153;158;643;43;2;1894;NA;1077;2373;553;NA;25000;1790;1478;1978;NA;5;NA;NA;NA;374934
766;49205003;4913;12-08-2022;117;138;390;43;3;1953;NA;1150;2862;283;NA;25000;1890;1560;NA;64;NA;NA;NA;NA;394956
767;49204775;4913;12-08-2022;170;290;5273;73;1;1863;NA;2829;3086;88;NA;45000;4494;3661;NA;NA;NA;NA;NA;NA;894940
768;49205153;4913;12-08-2022;238;237;1311;65;2;1976;2010;1591;3565;86;NA;45000;4500;3578;1981;NA;NA;NA;NA;NA;844905
769;43003242;4913;12-08-2022;101;105;1119;33;1;1900;NA;880;5667;238;NA;30000;3201;2546;1990;NA;NA;NA;NA;NA;595035
770;49203164;4913;12-08-2022;233;247;2919;74;1;1877;NA;2009;4838;1948;NA;60000;6354;5056;1962;NA;20;NA;NA;NA;1194986
771;61011966;6682;12-08-2022;152;154;494;54;2;1905;NA;1213;4513;420;NA;35000;3199;2703;1981;NA;7;NA;NA;NA;695002
772;61012028;6682;12-08-2022;135;138;960;54;2;1925;NA;1202;4312;358;NA;30000;2759;2331;1981;NA;14;NA;NA;NA;595056
773;59003105;5932;12-08-2022;105;117;1226;53;1;1871;NA;1438;4487;148;NA;30000;2822;2246;1994;NA;12;NA;NA;NA;524979
774;59003063;5932;12-08-2022;162;163;861;75;2;1915;NA;1488;3037;165;NA;25000;2685;2136;NA;NA;9;NA;NA;NA;495031
775;59003181;5932;12-08-2022;106;146;695;31;2;1939;NA;1345;4555;93;NA;35000;3574;2844;NA;100;NA;NA;NA;NA;665030
776;59003081;5932;12-08-2022;144;150;689;54;3;1905;NA;NA;NA;NA;NA;40000;4260;3392;1986;NA;NA;NA;NA;NA;NA
777;59003037;5932;12-08-2022;191;199;2022;52;1;1934;NA;1586;6005;273;NA;60000;6381;5078;NA;6;8;NA;NA;NA;1194995
778;59002742;5932;12-08-2022;151;162;1097;43;1;1975;NA;1569;3364;421;NA;30000;2934;2334;NA;NA;8;NA;NA;NA;544968
779;59002930;5932;12-08-2022;59;69;380;32;2;1895;NA;965;5290;450;NA;25000;1960;1560;NA;NA;5;NA;NA;NA;365010
780;59002792;5932;12-08-2022;107;112;690;42;2;1906;NA;1137;5313;422;NA;30000;3214;2557;1947;NA;25;NA;NA;NA;595056
781;59003015;5932;12-08-2022;134;146;709;32;3;1936;NA;1095;5377;336;NA;40000;4214;3353;NA;3;7;NA;NA;NA;785042
782;77604812;7760;12-08-2022;127;145;1135;54;3;1938;NA;1604;5414;142;NA;40000;3959;3246;1973;25;5;NA;NA;NA;785030
783;77604183;7760;12-08-2022;220;240;4949;74;3;1912;NA;1551;2896;890;NA;35000;3734;2989;1976;10;NA;NA;NA;NA;695040
784;77604850;7760;12-08-2022;204;NA;661;65;1;1900;NA;1417;3897;87;NA;40000;3999;3278;1990;NA;NA;NA;NA;NA;NA
785;77604859;7760;12-08-2022;149;164;3536;74;1;1908;NA;1270;2713;109;NA;25000;2253;1846;1977;NA;NA;NA;NA;NA;444932
786;77603535;7760;12-08-2022;130;160;790;64;3;1952;NA;1322;3719;1599;NA;30000;2714;2283;NA;80;5;NA;NA;NA;595040
787;77600427;7760;12-08-2022;115;127;768;54;1;1850;NA;1022;5102;3889;NA;35000;2935;2471;NA;NA;11;NA;NA;NA;647954
788;77604768;7760;12-08-2022;115;147;1141;54;3;1949;NA;1279;4728;192;NA;35000;3506;2874;NA;77;9;NA;NA;NA;695016
789;77603745;7760;12-08-2022;161;178;3089;54;2;1925;NA;1384;4466;1333;NA;40000;3603;3033;1987;NA;6;NA;NA;NA;794948
790;77604542;7760;12-08-2022;146;141;4336;44;2;1928;NA;1889;5142;479;NA;40000;3873;3101;1966;NA;NA;NA;NA;NA;725022
791;77604070;7760;12-08-2022;294;295;580;97;3;1900;NA;1459;2017;912;NA;30000;2714;2283;1990;15;NA;NA;NA;NA;595015
792;77604807;7760;12-08-2022;143;150;1161;63;1;1928;NA;1283;4300;149;NA;35000;3085;2562;NA;NA;NA;NA;NA;NA;645000
793;43304578;4330;12-08-2022;84;96;803;32;1;1962;NA;2525;23125;107;NA;115000;11724;9432;NA;NA;3;NA;NA;NA;2220000
794;43304513;4330;12-08-2022;291;NA;868;65;3;1915;NA;NA;NA;NA;NA;225000;23696;19050;1980;67;NA;NA;NA;NA;NA
