"","zip","Boligareal","Vgtet_areal","Grundareal","Rum_vrelser","Antal_plan","Bygger","Ejerudgifter_pr__md_","Pris_m_","Liggetid","Udbetaling","Brutto_ekskl__ejerudgifter","Netto_ekskl__ejerudgifter","Ombygget","Klder","Prisudvikling","pris"
"1175",6430,257,259,1732,54,1,1968,2455,2973,343,40000,4132,3316,1992,0,3,770007
"1176",6430,72,101,986,53,2,1954,1396,5594,2673,30000,2580,2174,0,72,5,564994
"1177",6430,117,119,394,52,1,1845,1186,3613,785,25000,2125,1744,0,0,0,429947
"1178",6430,128,137,1027,64,2,1954,1444,2883,4459,25000,1939,1590,0,57,47,394971
"1179",6430,152,217,1042,66,2,1981,2073,6290,109,70000,6771,5560,1996,125,0,1364930
"1180",6430,100,120,555,42,3,1953,1393,4125,149,25000,2683,2151,0,57,0,495000
"1181",6430,88,134,578,31,2,1954,1350,4813,322,35000,3030,2519,1977,83,0,644942
"1182",6430,213,250,796,53,1,1820,1517,3980,186,50000,5292,4243,1934,0,7,995000
"1183",6430,101,133,807,32,2,1962,NA,NA,0,45000,4796,3846,1971,80,0,NA
"1184",6430,146,151,712,65,1,1984,1601,5927,891,45000,4800,3852,0,0,0,894977
"1185",6430,249,257,802,86,1,1930,1852,4261,1466,55000,4981,4200,1977,0,0,1095077
"1186",6430,179,181,673,75,2,1932,1404,2901,547,30000,2822,2263,0,0,19,525081
"1187",6430,124,130,759,43,1,1963,1395,4577,471,30000,3192,2559,0,0,5,595010
"1188",6430,130,133,1006,55,2,1927,1255,4474,442,30000,3188,2556,1977,0,25,595042
"1189",5580,161,164,715,54,1,1944,1762,7287,483,60000,5817,4770,1970,6,8,1195068
"1190",5580,130,150,431,43,3,1900,1504,9300,107,70000,7431,5954,1976,15,4,1395000
"1191",5580,224,284,1839,77,3,1927,2552,10194,136,145000,15232,12206,0,112,0,2895096
"1192",5580,152,215,2511,85,3,1945,2254,12070,170,130000,13718,10993,0,99,0,2595050
"1193",5580,167,187,6808,54,2,1877,2185,15749,107,150000,16969,13353,2009,0,15,2945063
"1194",5580,90,122,3120,33,3,1887,1131,6107,1886,40000,3639,2984,0,8,4,745054
"1195",5580,212,284,995,75,1,1962,1777,7025,841,0,9663,7926,1997,0,0,1995100
"1196",5580,104,106,428,32,2,1912,1361,11274,207,60000,6371,5105,0,0,8,1195044
"1197",5580,153,164,1460,64,3,1935,1542,9726,210,80000,7754,6360,0,5,0,1595064
"1198",5580,226,289,1679,85,3,1935,2619,8287,156,120000,12809,10273,0,135,9,2394943
"1199",5580,120,140,894,54,1,1877,800,5357,137,40000,3677,3013,1976,6,0,749980
"1200",4840,318,361,2530,75,1,1880,3128,5526,146,0,10584,8461,1987,0,0,1994886
"1201",4572,106,111,720,43,1,1968,1881,11667,291,65000,6886,5488,0,0,0,1295037
"1202",6830,204,196,14203,75,2,1904,1829,3546,429,35000,3738,3013,1996,0,13,695016
"1203",6830,150,155,56925,53,1,1887,3840,14516,512,115000,11927,9616,2001,0,10,2249980
"1204",6830,97,100,5005,43,1,1981,1568,6250,373,35000,3348,2699,1988,0,10,625000
"1205",6830,101,117,1049,43,2,1961,1196,4701,142,30000,2949,2377,0,21,8,550017
"1206",6830,167,169,1574,54,2,1918,1225,5118,434,45000,4626,3729,0,0,0,864942
"1207",6830,105,118,1035,43,2,1955,1394,5890,202,35000,3738,3013,0,35,13,695020
"1208",6830,176,179,1219,76,1,1977,1829,6844,422,65000,6513,5250,0,0,4,1225076
"1209",6830,180,192,1067,54,1,1976,1846,5198,189,50000,5337,4302,0,0,0,998016
"1210",6830,195,197,1130,86,2,1968,2161,3883,186,40000,4099,3304,1977,0,7,764951
"1211",6830,166,174,1377,43,1,1971,1609,4569,141,40000,4266,3439,0,0,5,795006
"1212",6830,140,145,1148,43,1,1977,1587,4793,190,35000,3738,3013,0,0,22,694985
"1213",8766,134,149,916,43,1,1956,1122,4664,507,35000,3291,2746,1965,8,0,694936
"1214",4951,116,120,1146,43,2,1925,NA,NA,0,25000,1700,1352,0,0,0,NA
"1215",4951,89,87,420,32,2,1930,1137,4356,287,25000,2038,1621,1976,0,0,378972
"1216",4951,184,182,1053,64,2,1972,NA,NA,0,40000,4288,3409,0,0,0,NA
"1217",4951,195,239,715,75,2,1939,1231,3745,884,45000,4217,3482,0,110,0,895055
"1218",5800,120,134,689,54,1,1982,2162,11157,322,75000,7947,6332,1985,0,6,1495038
"1219",5800,110,139,1014,43,3,1927,1902,7878,137,55000,5842,4655,0,72,8,1095042
"1220",5800,119,124,1533,43,1,1974,1515,11250,400,70000,7421,5913,0,0,7,1395000
"1221",5800,117,146,800,43,2,1966,2134,10240,120,75000,7947,6332,0,64,0,1495040
"1222",5800,160,167,888,54,1,1968,NA,NA,0,110000,11608,9250,0,0,0,NA
"1223",4800,78,91,592,43,1,1859,1147,6538,162,30000,3199,2557,1965,0,14,594958
"1224",4800,176,199,842,85,3,1938,1912,10025,87,0,10661,8530,0,59,0,1994975
"1225",4800,259,270,1080,76,1,2007,2848,14426,386,195000,18152,15062,0,0,0,3895020
"1226",4800,126,136,275,54,1,1890,1677,9926,127,70000,6683,5472,0,0,3,1349936
"1227",4800,198,227,1070,54,1,2011,2443,19383,92,220000,23120,18483,0,0,0,4399941
"1228",7900,103,121,709,42,3,1946,970,3926,1547,25000,2267,1876,0,25,20,475046
"1229",7900,132,148,6575,53,3,1926,1095,4696,2872,35000,3727,2978,0,8,0,695008
"1230",7900,180,NA,1414,65,3,1938,1361,3861,87,35000,3523,2882,1988,30,0,NA
"1231",7900,149,153,714,63,2,1948,1070,3562,93,30000,2923,2337,1981,0,0,544986
"1232",7900,115,120,869,53,2,1926,1043,4958,113,30000,2969,2428,0,0,0,594960
"1233",7900,118,122,840,53,3,1947,898,4467,654,30000,2471,2076,0,9,0,544974
"1234",7900,172,177,688,75,2,1950,916,4774,1141,45000,3801,3195,2014,10,0,844998
"1235",7900,105,NA,335,43,2,1902,765,2714,1458,25000,1329,1102,0,0,0,NA
"1236",7900,166,202,990,53,3,1941,1095,3713,1235,40000,3666,2998,0,106,6,750026
"1237",7900,95,97,392,32,3,1915,851,5515,86,30000,2959,2366,2015,0,0,534955
"1238",7900,110,115,1595,42,2,1887,573,2826,1460,25000,1737,1388,0,0,0,324990
"1239",7900,175,176,494,42,2,1907,1365,4517,566,40000,4623,3626,1969,0,10,794992
"1240",7900,100,122,385,43,3,1936,1195,4795,477,30000,2777,2299,0,60,0,584990
"1241",7900,147,164,1176,54,NA,1918,1239,3018,176,25000,2381,1971,0,0,0,494952
"1242",7900,98,255,4440,32,1,1912,1239,3098,114,40000,4238,3386,1985,0,0,789990
"1243",7900,140,148,1240,52,1,1976,1080,4047,379,30000,3233,2583,0,0,0,598956
"1244",7900,105,112,407,43,2,1925,851,4152,178,25000,2618,2093,2008,0,0,465024
"1245",7900,194,190,1489,75,2,1965,1325,2868,520,30000,2911,2326,0,0,0,544920
"1246",4500,259,266,3442,63,3,1919,2962,21034,140,280000,29549,23573,2006,0,7,5595044
"1247",4500,83,91,477,32,2,1906,1539,16484,154,75000,7508,6131,0,0,5,1500044
"1248",4500,118,120,764,43,2,1919,2122,12458,168,75000,7352,6003,0,0,0,1494960
"1249",4500,130,133,808,53,1,1977,2222,15752,167,105000,10264,8380,0,0,5,2095016
"1250",4500,123,126,284,42,3,1882,1648,7103,237,45000,4779,3808,1973,4,25,894978
"1251",4500,190,203,36114,54,NA,2008,3520,20690,167,210000,24270,18985,0,0,7,4200070
"1252",4500,95,111,634,53,1,1877,1856,7162,92,40000,4255,3390,0,0,6,794982
"1253",4500,84,83,1007,42,2,1908,NA,NA,0,40000,4154,3310,0,0,0,NA
"1254",4500,192,190,23022,54,NA,1870,3725,12211,672,120000,12288,9794,0,0,11,2320090
"1255",4500,84,NA,298,32,NA,2022,2352,18393,358,80000,7286,6030,0,0,0,NA
"1256",4500,111,131,1157,42,3,1928,2164,9885,183,65000,6871,5476,0,15,7,1294935
"1257",5000,187,183,257,73,3,1879,2025,34399,101,315000,33257,26784,0,0,3,6295017
"1258",5000,142,149,913,64,1,2007,2593,26336,128,0,20727,16693,0,0,5,3924064
"1259",5000,131,157,573,54,3,1938,2566,31815,123,250000,26369,21252,2005,78,4,4994955
"1260",5230,131,133,549,53,2,1898,3176,25526,101,170000,16776,13826,2011,0,0,3394958
"1261",5230,193,202,425,73,3,1944,3129,23490,379,240000,25196,20308,2015,30,14,4744980
"1262",5270,171,172,720,65,1,1976,NA,NA,0,115000,12162,9794,0,0,0,NA
"1263",5270,175,187,837,53,1,1982,2447,15481,123,145000,15232,12266,1998,0,0,2894947
"1264",5270,110,133,1734,43,2,1857,1206,6729,111,45000,4793,3859,0,0,10,894957
"1265",5270,278,204,1896,85,2,1911,2025,20833,106,215000,22992,18533,0,0,5,4249932
"1266",5270,118,129,722,54,1,1965,1986,13163,121,85000,9069,7309,1979,0,8,1698027
"1267",5270,180,187,1109,54,NA,2020,2675,20294,798,190000,20925,16868,0,0,5,3794978
"1268",5270,251,306,890,86,1,1947,1848,8807,241,135000,14240,11476,1966,103,4,2694942
"1269",5270,100,NA,572,32,1,1956,2091,15950,133,80000,8491,6843,1981,0,11,NA
"1270",5270,173,178,778,64,1,1971,2349,12612,212,115000,11899,9583,1976,0,10,2244936
"1271",5270,103,142,714,33,2,1953,1950,14754,158,105000,10423,8590,0,85,2,2095068
"1272",5270,158,182,456,55,1,1951,2066,12610,118,115000,12648,10195,2009,72,2,2295020
"1273",5270,198,199,816,73,3,1931,2436,16332,162,165000,17078,13753,2008,12,7,3250068
"1274",5270,167,172,793,64,2,1969,2036,10436,477,90000,8804,7254,1978,0,10,1794992
"1275",5270,90,126,1117,32,3,1955,1473,11865,219,75000,7958,6408,0,56,15,1494990
"1276",5270,168,192,6141,64,1,1964,NA,NA,0,125000,13218,10645,1982,21,0,NA
"1277",5210,124,126,730,43,1,1968,2323,20595,147,130000,14421,11625,0,0,4,2594970
"1278",5210,199,208,862,65,1,1969,2545,13438,199,140000,14824,11938,1976,7,0,2795104
"1279",5210,143,148,790,54,1,1965,1929,14155,246,105000,11116,8952,2009,0,4,2094940
"1280",5210,125,145,404,32,3,1937,2171,21345,143,155000,16406,13222,0,55,0,3095025
"1281",5210,260,273,1251,86,1,1972,3136,9505,155,130000,13714,11053,1974,0,4,2594865
"1282",5210,158,165,779,43,1,1973,NA,NA,0,0,10585,8524,1980,0,0,NA
"1283",5210,142,165,791,76,3,1929,2183,12697,213,105000,11125,8965,0,64,16,2095005
"1284",5210,329,351,5083,95,1,1953,3138,12821,289,225000,23823,19200,2007,51,5,4500171
"1285",5210,144,156,792,75,3,1955,2407,19840,122,155000,17030,13728,2011,35,0,3095040
"1286",5260,119,125,343,43,1,1986,2274,23192,312,145000,15335,12359,0,0,3,2899000
"1287",5260,157,NA,971,66,2,1810,NA,NA,0,80000,8458,6816,0,0,0,NA
"1288",5260,150,195,788,64,1,1956,2180,8179,212,80000,8480,6829,0,88,11,1594905
"1289",5260,119,143,1129,43,2,1956,2360,15350,158,110000,11657,9387,0,45,4,2195050
"1290",5260,155,164,703,53,1,1969,2434,16433,288,135000,14301,11517,1977,0,7,2695012
"1291",5260,154,159,800,54,3,1942,1084,10031,413,80000,8490,6837,0,11,6,1594929
"1292",5260,160,194,1455,63,3,1947,2489,11314,395,110000,11657,9387,1989,63,10,2194916
"1293",5260,129,144,625,43,2,1957,NA,NA,0,90000,9549,7690,1973,50,0,NA
"1294",5220,118,126,1375,32,1,1827,2506,11897,1176,75000,7521,6198,1992,0,6,1499022
"1295",5220,142,165,902,55,2,1965,2356,13909,381,115000,12140,9777,1973,35,8,2294985
"1296",5220,142,159,2682,52,2,1900,2216,17579,127,140000,14828,11942,2005,0,7,2795061
"1297",5220,100,121,760,44,3,1955,2141,15496,127,95000,10022,8077,0,58,6,1875016
"1298",5220,120,135,788,42,2,1937,1697,10704,1486,75000,6557,5549,0,25,6,1445040
"1299",5220,157,168,800,64,2,1943,2009,13982,275,120000,12526,10096,2006,14,6,2348976
"1300",5220,119,123,474,54,1,1979,2281,17846,122,110000,11963,9642,1994,0,4,2195058
"1301",5250,242,297,2679,43,3,1952,3002,20859,156,310000,32768,26391,2017,120,0,6195123
"1302",5250,131,156,788,53,3,1933,2098,18429,176,145000,15239,12282,0,13,4,2874924
"1303",5250,234,236,2393,75,2,1877,3001,11419,198,135000,14296,11513,1978,0,10,2694884
"1304",5250,118,124,680,32,1,1966,2204,19315,141,120000,12716,10241,0,0,4,2395060
"1305",5250,130,132,846,43,1,1984,2791,22689,88,150000,15879,12788,0,0,12,2994948
"1306",5250,185,196,657,64,2,1960,3005,24235,671,240000,25058,20196,2010,0,14,4750060
"1307",5250,170,143,736,43,1,1978,2575,23042,127,165000,17462,14063,2011,0,6,3295006
"1308",5250,168,127,21000,43,3,1883,2542,20433,114,130000,13768,11088,0,40,0,2594991
"1309",5250,78,110,16395,32,1,1962,1534,14500,1113,80000,8490,6837,0,0,16,1595000
"1310",5250,102,112,1000,32,2,1956,2255,16920,266,95000,10073,8112,0,0,5,1895040
"1311",5250,227,231,17050,54,1,1828,2982,11234,88,130000,13768,11088,0,0,0,2595054
"1312",5250,173,174,763,65,2,2000,2462,21236,158,185000,19574,15764,0,0,3,3695064
"1313",5250,250,262,936,43,2,1949,2693,11431,308,150000,15879,12788,2008,0,33,2994922
"1314",5250,107,129,742,32,3,1935,2501,26318,156,170000,17991,14489,0,50,15,3395022
"1315",5250,137,155,735,54,1,1976,NA,NA,0,125000,13240,10663,1983,0,0,NA
"1316",6840,160,175,832,55,2,1974,NA,NA,0,60000,6356,5124,1980,30,0,NA
"1317",6840,176,230,1045,75,2,1968,NA,NA,0,55000,5831,4704,0,72,0,NA
"1318",6840,207,228,1110,75,1,1997,2690,12939,214,150000,15722,12686,0,0,0,2950092
"1319",6870,235,320,1616,54,1,1880,1886,3734,207,60000,6379,5142,1990,0,0,1194880
"1320",6870,310,311,2844,52,2,1861,1482,1688,408,30000,2821,2274,0,0,30,524968
"1321",6870,109,NA,4242,43,1,1907,1705,5688,260,35000,3322,2678,1979,0,0,NA
"1322",6870,113,117,773,43,1,1977,1656,7479,158,45000,4670,3764,0,0,0,875043
"1323",6870,228,NA,420,53,3,1888,1499,1974,252,25000,2434,1961,2004,18,24,NA
"1324",6870,97,123,973,33,1,1965,1221,6098,175,40000,4017,3238,2000,0,3,750054
"1325",6870,147,148,2750,54,2,1878,1253,2669,288,25000,2127,1714,0,0,0,395012
"1326",6870,173,246,2852,65,1,1877,1867,5996,164,75000,7826,6309,1984,0,0,1475016
"1327",6870,72,91,300,32,2,1920,1161,4396,113,25000,2154,1736,0,48,0,400036
"1328",6870,130,129,241,63,2,1944,1274,6783,105,45000,4684,3776,0,0,2,875007
"1329",6870,140,161,701,44,2,1963,1547,5559,126,45000,4796,3866,0,30,5,894999
"1330",6870,150,184,851,54,3,1947,1210,1766,147,25000,1737,1400,0,84,0,324944
"1331",6870,108,109,788,53,2,1925,1081,3211,407,25000,1876,1512,0,0,20,349999
"1332",6870,130,161,712,54,3,1955,1268,2453,563,25000,2127,1714,1981,80,25,394933
"1333",6870,159,169,638,54,2,1909,1600,4704,273,40000,4268,3440,1996,0,0,794976
"1334",5853,220,231,2178,64,3,1948,1819,6039,499,70000,7421,5913,0,10,0,1395009
"1335",5853,199,210,1105,75,3,1910,1779,6071,101,65000,6785,5406,1996,10,0,1274910
"1336",6973,151,181,728,65,2,1970,1442,4392,324,40000,4284,3461,1977,76,11,794952
"1337",8950,124,130,1095,43,1,1976,1279,4615,183,30000,3241,2588,0,0,0,599950
"1338",8950,113,116,381,43,1,1987,1385,7284,99,45000,4517,3608,0,0,0,844944
"1339",7990,209,206,478,65,2,1922,812,2888,332,30000,3205,2562,1997,0,25,594928
"1340",4894,115,133,1403,43,1,1877,1470,2744,455,25000,1723,1428,2005,0,17,364952
"1341",9750,137,150,2627,43,2,1867,955,5320,99,40000,4301,3431,1978,0,0,798000
"1342",5450,292,311,1880,63,3,1934,2374,6093,153,95000,10112,8084,0,35,3,1894923
"1343",5450,123,151,788,33,3,1948,NA,NA,0,0,10583,8460,2004,72,0,NA
"1344",5450,237,235,949,64,2,2009,2334,13170,137,155000,16349,13070,0,0,6,3094950
"1345",5450,185,186,1003,54,2,1973,2503,12876,176,120000,12668,10127,1987,0,0,2394936
"1346",5450,165,178,623,54,3,1896,1607,5899,108,55000,5606,4482,0,0,8,1050022
"1347",5450,124,132,883,54,1,1977,1822,9811,144,65000,6883,5502,0,0,0,1295052
"1348",5450,189,204,1320,54,3,1925,1711,4877,154,50000,5304,4240,1973,28,0,994908
"1349",5450,109,112,9033,65,2,1875,2288,9643,146,55000,5747,4594,0,0,0,1080016
"1350",5883,117,123,584,55,2,1900,1424,3211,174,25000,2139,1705,0,0,20,394953
"1351",5883,125,128,1578,53,2,1827,1329,7773,142,50000,5301,4223,1978,0,0,994944
"1352",6855,192,187,27001,75,3,1939,1866,12567,421,120000,12413,10015,1996,5,5,2350029
"1353",6855,122,161,360,53,3,1950,1373,5559,329,45000,4793,3863,0,72,0,894999
"1354",6855,114,147,845,54,3,1899,1262,3367,370,25000,2683,2162,0,86,7,494949
"1355",6330,145,141,307,55,2,1980,NA,NA,0,70000,7423,5956,1983,0,0,NA
"1356",6330,249,258,1004,54,2,1924,1885,5407,179,70000,7003,5753,2007,0,0,1395006
"1357",9490,124,123,1808,53,2,1902,1349,6057,154,40000,3990,3193,2005,0,6,745011
"1358",4720,162,157,1056,32,3,1890,2549,6369,85,50000,5344,4304,2012,0,0,999933
"1359",4720,105,116,1516,44,1,1817,2351,4526,85,30000,2813,2264,0,0,0,525016
"1360",4720,106,150,1672,85,2,1957,2359,15300,137,115000,12165,9792,0,106,0,2295000
"1361",7183,182,216,708,64,3,1888,1606,3912,708,45000,4631,3797,1978,50,6,844992
"1362",8920,148,157,556,54,2,1897,1152,1879,416,25000,1563,1254,1956,0,40,295003
"1363",8920,144,159,25050,43,NA,1926,2332,4371,122,35000,3721,2981,0,0,0,694989
"1364",8960,216,261,600,99,3,1900,2052,2663,318,35000,3739,2998,0,111,0,695043
"1365",8960,137,143,745,53,1,1875,1424,5559,256,40000,4268,3419,1987,0,0,794937
"1366",9681,185,203,1375,65,3,1954,1590,3670,520,40000,3974,3163,1980,36,0,745010
"1367",9681,100,103,383,42,2,1927,921,4369,141,25000,2424,1930,0,0,0,450007
"1368",9681,114,116,543,42,2,1930,931,3405,148,25000,2118,1686,0,0,0,394980
"1369",7970,114,115,1025,43,2,1927,967,3304,1775,25000,2040,1631,1975,0,0,379960
"1370",7970,104,204,3731,43,NA,1930,984,3897,86,40000,4266,3408,2019,6,0,794988
"1371",7970,110,119,460,32,2,1938,902,4412,1141,30000,2378,1998,1975,0,0,525028
"1372",7970,204,198,3635,86,3,1857,855,3409,1388,35000,3056,2568,0,16,0,674982
"1373",7970,146,150,700,54,3,1952,966,2833,655,25000,1934,1625,1966,8,0,424950
"1374",4420,200,217,1300,32,2,1934,2095,7811,463,85000,8983,7233,1980,0,11,1694987
"1375",4420,207,210,672,76,1,1910,2335,10929,150,115000,11413,9399,2017,0,8,2295090
"1376",4420,136,246,11908,43,2,1900,2190,8516,399,105000,11086,8927,0,5,5,2094936
"1377",4420,217,219,1690,76,2,1830,2258,18242,277,0,23014,18190,1985,0,7,3994998
"1378",4420,153,166,1016,65,3,1902,2010,9006,133,75000,7931,6386,1978,25,0,1494996
"1379",6760,104,110,883,32,1,1965,1006,3182,1297,25000,1637,1361,0,0,8,350020
"1380",6760,198,211,3025,64,3,1932,1480,11967,176,130000,12234,10044,2015,4,0,2525037
"1381",6760,376,NA,5282,1511,3,1900,1674,6644,456,125000,12069,9907,1993,12,0,NA
"1382",6760,116,124,1860,55,1,1727,1010,2016,1435,25000,1147,955,0,0,16,249984
"1383",6760,83,86,605,32,1,1986,1127,7965,149,35000,3373,2765,0,0,0,684990
"1384",6760,120,146,1033,32,2,1947,1133,2226,1292,25000,1515,1259,0,0,0,324996
"1385",5750,167,178,19561,53,NA,1911,1671,13455,387,120000,12809,10230,1961,0,4,2394990
"1386",5750,124,159,615,66,3,1936,1381,4560,170,40000,3871,3088,1989,73,0,725040
"1387",5750,198,208,1453,54,2,1850,2243,7668,347,80000,8476,6764,0,0,11,1594944
"1388",5750,104,126,674,43,3,1942,1405,6151,114,40000,4150,3311,0,61,3,775026
"1389",6950,191,186,28000,86,NA,1974,3165,9086,211,85000,8974,7240,1990,0,0,1689996
"1390",6950,322,177,83725,108,NA,1880,2716,16667,441,150000,15547,12534,2009,0,0,2950059
"1391",6950,112,120,3146,43,1,1877,1044,4958,1298,30000,2722,2302,0,0,14,594960
"1392",6950,73,108,661,43,2,1951,1616,10139,1073,55000,4914,4158,0,61,0,1095012
"1393",6950,255,231,91263,85,2,1873,2290,15130,1052,175000,15628,13236,2009,0,0,3495030
"1394",6950,239,260,29800,87,NA,1913,2273,5365,186,70000,8109,6423,0,0,22,1394900
"1395",6950,183,178,88966,54,NA,1926,1614,16264,107,145000,15235,12282,1990,0,0,2894992
"1396",6950,158,184,947,54,1,2004,NA,NA,0,120000,12660,10206,0,0,0,NA
"1397",6950,158,187,26749,53,3,1935,1421,7460,92,70000,7444,6001,0,90,0,1395020
"1398",6950,210,242,1369,94,3,1900,3007,8657,268,105000,9753,8264,1980,63,0,2094994
"1399",6950,163,233,4937,62,2,1799,1963,4485,434,55000,5570,4493,1975,0,0,1045005
"1400",6950,239,253,5417,93,2,1877,1437,3933,1072,50000,4472,3784,2002,0,0,995049
"1401",6950,200,NA,27303,54,1,1959,2097,12475,759,125000,11159,9450,1982,0,0,NA
"1402",6950,350,348,4838,116,2,1900,1769,4296,561,75000,7251,5978,2004,0,0,1495008
"1403",6950,119,122,633,43,3,1946,1260,4713,520,30000,2832,2333,0,8,0,574986
"1404",6950,125,129,774,43,1,1961,2607,14690,630,95000,10130,8173,1979,0,5,1895010
"1405",6950,217,222,838,65,1,1965,2815,8761,133,0,10254,8266,2009,0,0,1944942
"1406",6950,120,126,4527,53,1,1950,1214,12262,421,80000,8207,6616,1985,0,6,1545012
"1407",6950,181,206,25377,74,NA,1950,2428,7743,329,80000,9232,7312,2010,0,6,1595058
"1408",6950,108,110,889,43,2,1878,1333,3591,1190,25000,2135,1722,1990,0,31,395010
"1409",4100,308,301,968,97,2,1968,4238,16595,179,250000,24371,19941,1973,0,0,4995095
"1410",4100,173,181,811,53,1,1970,3111,16547,189,150000,17217,13500,0,0,0,2995007
"1411",4100,182,NA,1046,54,1,2022,5763,23599,93,215000,22766,18200,0,0,0,NA
"1412",4100,101,121,879,32,1,1963,2662,14835,106,90000,10380,8139,1987,0,0,1795035
"1413",4100,108,112,761,44,2,1775,2523,9777,109,55000,5876,4752,1965,0,0,1095024
"1414",4100,156,169,716,53,1,1986,3390,18047,84,155000,16072,12838,0,0,5,3049943
"1415",4100,163,162,716,64,2,1968,2574,12932,149,105000,11115,8885,1977,0,7,2094984
"1416",4100,171,243,685,54,1,1964,3529,15206,189,185000,19655,15713,1977,171,0,3695058
"1417",4100,82,103,2526,21,2,1908,3308,23252,128,120000,12716,10157,0,0,0,2394956
"1418",4100,125,160,843,43,1,1968,3142,19688,99,160000,16810,13439,0,75,0,3150080
"1419",4100,98,129,2000,43,1,1900,1931,6938,207,45000,4489,3671,0,0,0,895002
"1420",4100,107,118,705,43,2,1927,2059,15636,273,95000,10014,8006,0,0,8,1845048
"1421",4100,216,231,1211,65,1,1974,2753,13745,281,160000,16763,13401,1977,0,0,3175095
"1422",4100,186,191,820,54,2,1998,2726,13602,465,130000,13889,11103,0,0,4,2597982
"1423",4100,319,343,2262,108,2,1950,3691,7274,177,125000,12210,9989,1985,0,0,2494982
"1424",4100,123,195,1354,53,2,1915,2714,13308,125,130000,14129,11430,1950,0,0,2595060
"1425",4100,135,NA,2954,54,1,1973,2735,25889,150,175000,18408,14703,0,0,0,NA
"1426",4100,175,181,780,65,2,1977,2374,12127,84,110000,11657,9311,0,0,4,2194987
"1427",4100,146,120,768,65,1,1976,2642,23292,85,140000,14766,11804,2019,0,7,2795040
"1428",4970,130,136,905,44,1,1974,1746,4375,91,30000,3362,2676,0,0,0,595000
"1429",4970,98,104,562,44,2,1925,1304,4760,104,25000,2683,2134,0,0,29,495040
"1430",4970,172,177,945,64,1,1961,1560,5621,126,50000,5325,4237,0,0,13,994917
"1431",4970,164,169,871,66,1,1963,1767,5296,112,45000,4758,3783,1977,0,10,895024
"1432",4970,140,146,619,55,1,1963,1425,4760,104,35000,3740,2975,1977,0,11,694960
"1433",4970,279,504,20000,1111,3,1916,2982,6339,120,160000,17579,13993,1960,12,0,3194856
"1434",4970,130,137,633,43,1,1964,1567,4810,99,35000,3368,2744,1996,0,0,658970
"1435",4970,114,117,510,55,2,1918,1186,3376,91,25000,2207,1756,1972,0,0,394992
"1436",4970,90,99,975,33,1,1963,1292,4596,104,25000,2460,1957,0,0,29,455004
"1437",4970,143,152,727,44,1,1964,1755,6217,91,50000,5052,4020,0,0,0,944984
"1438",4970,96,158,6032,33,2,1827,2057,3133,169,25000,2664,2117,1982,0,17,495014
"1439",6630,353,350,15285,86,2,1953,NA,NA,0,240000,25336,20403,2007,0,0,NA
"1440",6630,168,NA,512,63,2,1930,1645,5923,601,50000,4864,4003,0,6,7,NA
"1441",6630,125,159,676,43,3,1937,1804,15063,102,120000,11843,9753,0,74,0,2395017
"1442",6630,191,188,11058,64,2,1854,1363,6356,1521,60000,5994,4936,0,0,0,1194928
"1443",6630,137,176,1344,43,1,1825,1289,3398,528,30000,3012,2478,1976,0,11,598048
"1444",6630,437,427,2367,106,3,1908,1942,4672,556,0,8890,7516,1992,20,0,1994944
"1445",6630,106,138,901,43,1,1967,1511,6703,660,50000,4620,3804,0,55,11,925014
"1446",6630,180,181,613,64,2,1750,1270,5497,415,50000,4855,3995,2002,0,9,994957
"1447",6630,150,168,1398,53,1,1954,1375,6220,108,55000,5206,4287,2001,20,0,1044960
"1448",6630,102,110,1142,43,2,1940,1167,5409,1304,30000,2702,2281,0,10,8,594990
"1449",6630,270,NA,1100,64,2,1963,NA,NA,0,95000,10064,8104,1989,0,0,NA
"1450",6630,108,122,1730,42,1,1929,1319,4877,123,30000,2952,2429,1965,0,0,594994
"1451",6630,242,257,2862,64,1,1636,2309,4144,192,55000,5682,4575,0,0,0,1065008
"1452",6630,124,130,1058,43,1,1986,1724,9192,122,60000,5884,4843,0,0,0,1194960
"1453",6630,187,193,956,65,1,1972,1482,7228,333,70000,6348,5367,1979,0,0,1395004
"1454",6630,152,159,1111,43,2,1900,1141,3931,183,35000,3434,2765,0,0,0,625029
"1455",6630,136,148,1115,64,1,1964,NA,NA,0,125000,13172,10598,0,0,0,NA
"1456",6630,80,121,1018,21,2,1953,1341,13182,1365,80000,7122,6020,0,80,7,1595022
"1457",6230,222,297,1436,63,1,1980,2251,6717,354,0,10522,8443,0,162,9,1994949
"1458",6230,169,177,947,54,2,1975,2040,12684,352,115000,11858,9516,2008,0,6,2245068
"1459",6230,146,160,1054,43,1,1971,1765,10594,114,85000,8403,6903,2005,0,0,1695040
"1460",6230,106,107,20489,32,NA,1911,1474,13832,119,75000,7879,6328,0,0,7,1480024
"1461",2610,186,233,826,65,5,1952,6370,28970,220,340000,35696,28683,0,112,16,6750010
"1462",2610,118,117,512,53,2,1986,NA,NA,0,185000,19514,15691,0,0,0,NA
"1463",2610,193,194,911,65,NA,1961,5722,28325,170,275000,29022,23337,1986,0,8,5495050
"1464",9520,129,131,560,32,1,1924,1055,2252,1513,25000,1565,1257,0,0,34,295012
"1465",4200,128,131,925,43,1,1978,NA,NA,0,75000,7940,6405,0,0,0,NA
